,sale_day_x,departure_date,origin_station_name,destination_station_name,prediction_until_departure,real_sum_until_departure
3798,-20,2020-10-27,ag,cpe,318,575.0
3799,-15,2020-10-27,ag,cpe,273,508.0
3800,-10,2020-10-27,ag,cpe,205,414.0
3801,-7,2020-10-27,ag,cpe,152,320.0
3802,-6,2020-10-27,ag,cpe,124,270.0
3803,-5,2020-10-27,ag,cpe,93,210.0
3804,-3,2020-10-27,ag,cpe,28,75.0
3805,-90,2020-10-27,ag,cpe,480,366.0
3806,-60,2020-10-27,ag,cpe,462,349.0
3807,-30,2020-10-27,ag,cpe,358,247.0
3808,-20,2020-10-27,ag,cpe,269,199.0
3809,-15,2020-10-27,ag,cpe,223,161.0
3810,-10,2020-10-27,ag,cpe,169,89.0
3811,-7,2020-10-27,ag,cpe,132,72.0
3812,-6,2020-10-27,ag,cpe,104,47.0
3813,-5,2020-10-27,ag,cpe,77,34.0
3814,-3,2020-10-27,ag,cpe,52,26.0
3815,-2,2020-10-27,ag,cpe,27,19.0
3816,-90,2020-10-27,ag,cpe,501,468.0
3817,-60,2020-10-27,ag,cpe,482,468.0
3818,-30,2020-10-27,ag,cpe,383,419.0
3819,-20,2020-10-27,ag,cpe,315,371.0
3820,-15,2020-10-27,ag,cpe,276,330.0
3821,-10,2020-10-27,ag,cpe,223,265.0
3822,-7,2020-10-27,ag,cpe,168,219.0
3823,-6,2020-10-27,ag,cpe,141,184.0
3824,-5,2020-10-27,ag,cpe,110,140.0
3825,-3,2020-10-27,ag,cpe,76,103.0
3826,-2,2020-10-27,ag,cpe,76,103.0
3827,-1,2020-10-27,ag,cpe,47,69.0
3828,-90,2020-10-28,ag,cpe,485,538.0
3829,-60,2020-10-28,ag,cpe,467,534.0
3830,-30,2020-10-28,ag,cpe,371,497.0
3831,-20,2020-10-28,ag,cpe,308,442.0
3832,-15,2020-10-28,ag,cpe,264,419.0
3833,-10,2020-10-28,ag,cpe,211,349.0
3834,-7,2020-10-28,ag,cpe,156,262.0
3835,-6,2020-10-28,ag,cpe,128,206.0
3836,-5,2020-10-28,ag,cpe,98,135.0
3837,-3,2020-10-28,ag,cpe,40,61.0
3838,-2,2020-10-28,ag,cpe,40,61.0
3839,-90,2020-10-28,ag,cpe,519,594.0
3840,-60,2020-10-28,ag,cpe,501,580.0
3841,-30,2020-10-28,ag,cpe,405,491.0
3842,-20,2020-10-28,ag,cpe,337,416.0
3843,-15,2020-10-28,ag,cpe,292,365.0
3844,-10,2020-10-28,ag,cpe,239,309.0
3845,-7,2020-10-28,ag,cpe,184,247.0
3846,-6,2020-10-28,ag,cpe,157,218.0
3847,-5,2020-10-28,ag,cpe,127,194.0
3848,-3,2020-10-28,ag,cpe,68,142.0
3849,-2,2020-10-28,ag,cpe,40,93.0
3850,-90,2020-10-28,ag,cpe,510,386.0
3851,-60,2020-10-28,ag,cpe,491,377.0
3852,-30,2020-10-28,ag,cpe,388,289.0
3853,-20,2020-10-28,ag,cpe,298,225.0
3854,-15,2020-10-28,ag,cpe,253,172.0
3855,-10,2020-10-28,ag,cpe,187,117.0
3856,-7,2020-10-28,ag,cpe,150,99.0
3857,-6,2020-10-28,ag,cpe,150,99.0
3858,-5,2020-10-28,ag,cpe,132,78.0
3859,-3,2020-10-28,ag,cpe,86,57.0
3860,-2,2020-10-28,ag,cpe,60,44.0
3861,-1,2020-10-28,ag,cpe,32,27.0
3862,-90,2020-10-28,ag,cpe,544,453.0
3863,-60,2020-10-28,ag,cpe,526,450.0
3864,-30,2020-10-28,ag,cpe,426,406.0
3865,-20,2020-10-28,ag,cpe,367,358.0
3866,-15,2020-10-28,ag,cpe,312,318.0
3867,-10,2020-10-28,ag,cpe,258,270.0
3868,-7,2020-10-28,ag,cpe,202,210.0
3869,-6,2020-10-28,ag,cpe,174,186.0
3870,-5,2020-10-28,ag,cpe,174,186.0
3871,-3,2020-10-28,ag,cpe,115,127.0
3872,-2,2020-10-28,ag,cpe,87,100.0
3873,-1,2020-10-28,ag,cpe,47,53.0
3874,-90,2020-10-29,ag,cpe,501,516.0
3875,-60,2020-10-29,ag,cpe,483,511.0
3876,-30,2020-10-29,ag,cpe,383,454.0
3877,-20,2020-10-29,ag,cpe,303,401.0
3878,-15,2020-10-29,ag,cpe,248,363.0
3879,-10,2020-10-29,ag,cpe,181,305.0
3880,-7,2020-10-29,ag,cpe,125,225.0
3881,-6,2020-10-29,ag,cpe,97,193.0
3882,-5,2020-10-29,ag,cpe,67,144.0
3883,-3,2020-10-29,ag,cpe,39,89.0
3884,-90,2020-10-29,ag,cpe,424,751.0
3885,-60,2020-10-29,ag,cpe,405,746.0
3886,-30,2020-10-29,ag,cpe,309,632.0
3887,-20,2020-10-29,ag,cpe,244,466.0
3888,-15,2020-10-29,ag,cpe,188,343.0
3889,-10,2020-10-29,ag,cpe,136,240.0
3890,-7,2020-10-29,ag,cpe,80,81.0
3891,-6,2020-10-29,ag,cpe,80,81.0
3892,-5,2020-10-29,ag,cpe,80,81.0
3893,-3,2020-10-29,ag,cpe,28,31.0
3894,-2,2020-10-29,ag,cpe,28,31.0
3895,-90,2020-10-29,ag,cpe,454,375.0
3896,-60,2020-10-29,ag,cpe,436,371.0
3897,-30,2020-10-29,ag,cpe,330,272.0
3898,-20,2020-10-29,ag,cpe,246,217.0
3899,-15,2020-10-29,ag,cpe,188,159.0
3900,-10,2020-10-29,ag,cpe,148,109.0
3901,-7,2020-10-29,ag,cpe,108,70.0
3902,-6,2020-10-29,ag,cpe,92,59.0
3903,-5,2020-10-29,ag,cpe,74,52.0
3904,-3,2020-10-29,ag,cpe,52,44.0
3905,-2,2020-10-29,ag,cpe,27,34.0
3906,-90,2020-10-29,ag,cpe,496,495.0
3907,-60,2020-10-29,ag,cpe,478,489.0
3908,-30,2020-10-29,ag,cpe,373,430.0
3909,-20,2020-10-29,ag,cpe,281,361.0
3910,-15,2020-10-29,ag,cpe,225,289.0
3911,-10,2020-10-29,ag,cpe,157,217.0
3912,-7,2020-10-29,ag,cpe,116,151.0
3913,-6,2020-10-29,ag,cpe,89,114.0
3914,-5,2020-10-29,ag,cpe,58,85.0
3915,-90,2020-10-30,ag,cpe,395,503.0
3916,-60,2020-10-30,ag,cpe,377,493.0
3917,-30,2020-10-30,ag,cpe,284,404.0
3918,-20,2020-10-30,ag,cpe,191,261.0
3919,-15,2020-10-30,ag,cpe,155,182.0
3920,-10,2020-10-30,ag,cpe,117,96.0
3921,-7,2020-10-30,ag,cpe,83,80.0
3922,-6,2020-10-30,ag,cpe,56,55.0
3923,-5,2020-10-30,ag,cpe,26,26.0
3924,-3,2020-10-30,ag,cpe,26,26.0
3925,-90,2020-10-30,ag,cpe,370,668.0
3926,-60,2020-10-30,ag,cpe,352,653.0
3927,-30,2020-10-30,ag,cpe,253,459.0
3928,-20,2020-10-30,ag,cpe,189,323.0
3929,-15,2020-10-30,ag,cpe,142,255.0
3930,-10,2020-10-30,ag,cpe,91,206.0
3931,-7,2020-10-30,ag,cpe,73,129.0
3932,-6,2020-10-30,ag,cpe,47,85.0
3933,-5,2020-10-30,ag,cpe,47,85.0
3934,-3,2020-10-30,ag,cpe,25,33.0
3935,-90,2020-10-30,ag,cpe,441,299.0
3936,-60,2020-10-30,ag,cpe,423,290.0
3937,-30,2020-10-30,ag,cpe,332,183.0
3938,-20,2020-10-30,ag,cpe,248,117.0
3939,-15,2020-10-30,ag,cpe,189,90.0
3940,-10,2020-10-30,ag,cpe,122,73.0
3941,-7,2020-10-30,ag,cpe,73,47.0
3942,-6,2020-10-30,ag,cpe,57,34.0
3943,-5,2020-10-30,ag,cpe,39,28.0
3944,-3,2020-10-30,ag,cpe,17,12.0
3945,-90,2020-10-30,ag,cpe,410,520.0
3946,-60,2020-10-30,ag,cpe,392,511.0
3947,-30,2020-10-30,ag,cpe,299,366.0
3948,-20,2020-10-30,ag,cpe,224,207.0
3949,-15,2020-10-30,ag,cpe,189,143.0
3950,-10,2020-10-30,ag,cpe,131,105.0
3951,-7,2020-10-30,ag,cpe,94,76.0
3952,-6,2020-10-30,ag,cpe,71,66.0
3953,-5,2020-10-30,ag,cpe,48,37.0
3954,-90,2020-10-31,ag,cpe,371,567.0
3955,-60,2020-10-31,ag,cpe,353,564.0
3956,-30,2020-10-31,ag,cpe,259,429.0
3957,-20,2020-10-31,ag,cpe,184,301.0
3958,-15,2020-10-31,ag,cpe,137,232.0
3959,-10,2020-10-31,ag,cpe,82,156.0
3960,-7,2020-10-31,ag,cpe,34,70.0
3961,-6,2020-10-31,ag,cpe,18,33.0
3962,-90,2020-10-31,ag,cpe,441,189.0
3963,-60,2020-10-31,ag,cpe,423,169.0
3964,-30,2020-10-31,ag,cpe,324,112.0
3965,-20,2020-10-31,ag,cpe,231,80.0
3966,-15,2020-10-31,ag,cpe,184,72.0
3967,-10,2020-10-31,ag,cpe,116,49.0
3968,-7,2020-10-31,ag,cpe,68,23.0
3969,-6,2020-10-31,ag,cpe,52,22.0
3970,-5,2020-10-31,ag,cpe,35,16.0
3971,-90,2020-10-31,ag,cpe,388,433.0
3972,-60,2020-10-31,ag,cpe,370,424.0
3973,-30,2020-10-31,ag,cpe,265,256.0
3974,-20,2020-10-31,ag,cpe,179,170.0
3975,-15,2020-10-31,ag,cpe,144,125.0
3976,-10,2020-10-31,ag,cpe,90,77.0
3977,-7,2020-10-31,ag,cpe,74,65.0
3978,-6,2020-10-31,ag,cpe,51,44.0
3979,-5,2020-10-31,ag,cpe,28,32.0
3980,-3,2020-10-31,ag,cpe,28,32.0
3981,-2,2020-10-31,ag,cpe,28,32.0
3982,-1,2020-10-31,ag,cpe,28,32.0
3983,-90,2020-10-16,cdm,cpe,325,309.0
3984,-60,2020-10-16,cdm,cpe,307,298.0
3985,-30,2020-10-16,cdm,cpe,244,239.0
3986,-20,2020-10-16,cdm,cpe,186,193.0
3987,-15,2020-10-16,cdm,cpe,151,162.0
3988,-10,2020-10-16,cdm,cpe,106,101.0
3989,-7,2020-10-16,cdm,cpe,79,74.0
3990,-6,2020-10-16,cdm,cpe,64,57.0
3991,-5,2020-10-16,cdm,cpe,47,35.0
3992,-3,2020-10-16,cdm,cpe,26,12.0
3993,-2,2020-10-16,cdm,cpe,26,12.0
3994,-90,2020-10-16,cdm,cpe,379,295.0
3995,-60,2020-10-16,cdm,cpe,361,292.0
3996,-30,2020-10-16,cdm,cpe,296,232.0
3997,-20,2020-10-16,cdm,cpe,232,156.0
3998,-15,2020-10-16,cdm,cpe,197,123.0
3999,-10,2020-10-16,cdm,cpe,143,71.0
4000,-7,2020-10-16,cdm,cpe,103,41.0
4001,-6,2020-10-16,cdm,cpe,87,34.0
4002,-5,2020-10-16,cdm,cpe,71,22.0
4003,-3,2020-10-16,cdm,cpe,26,5.0
4004,-2,2020-10-16,cdm,cpe,26,5.0
4005,-90,2020-10-17,cdm,cpe,343,551.0
4006,-60,2020-10-17,cdm,cpe,324,540.0
4007,-30,2020-10-17,cdm,cpe,263,397.0
4008,-20,2020-10-17,cdm,cpe,199,295.0
4009,-15,2020-10-17,cdm,cpe,155,233.0
4010,-10,2020-10-17,cdm,cpe,101,157.0
4011,-7,2020-10-17,cdm,cpe,61,121.0
4012,-6,2020-10-17,cdm,cpe,61,121.0
4013,-5,2020-10-17,cdm,cpe,61,121.0
4014,-3,2020-10-17,cdm,cpe,61,121.0
4015,-2,2020-10-17,cdm,cpe,28,42.0
4016,-1,2020-10-17,cdm,cpe,28,42.0
4017,-90,2020-10-17,cdm,cpe,300,305.0
4018,-60,2020-10-17,cdm,cpe,281,300.0
4019,-30,2020-10-17,cdm,cpe,217,252.0
4020,-20,2020-10-17,cdm,cpe,156,210.0
4021,-15,2020-10-17,cdm,cpe,130,176.0
4022,-10,2020-10-17,cdm,cpe,88,121.0
4023,-7,2020-10-17,cdm,cpe,44,53.0
4024,-6,2020-10-17,cdm,cpe,44,53.0
4025,-5,2020-10-17,cdm,cpe,44,53.0
4026,-3,2020-10-17,cdm,cpe,44,53.0
4027,-2,2020-10-17,cdm,cpe,44,53.0
4028,-1,2020-10-17,cdm,cpe,44,53.0
4029,-90,2020-10-20,cdm,cpe,364,517.0
4030,-60,2020-10-20,cdm,cpe,345,497.0
4031,-30,2020-10-20,cdm,cpe,283,400.0
4032,-20,2020-10-20,cdm,cpe,218,326.0
4033,-15,2020-10-20,cdm,cpe,183,271.0
4034,-10,2020-10-20,cdm,cpe,129,168.0
4035,-7,2020-10-20,cdm,cpe,99,130.0
4036,-6,2020-10-20,cdm,cpe,79,93.0
4037,-5,2020-10-20,cdm,cpe,55,54.0
4038,-3,2020-10-20,cdm,cpe,55,54.0
4039,-2,2020-10-20,cdm,cpe,55,54.0
4040,-1,2020-10-20,cdm,cpe,28,30.0
4041,-90,2020-10-20,cdm,cpe,451,294.0
4042,-60,2020-10-20,cdm,cpe,433,288.0
4043,-30,2020-10-20,cdm,cpe,366,259.0
4044,-20,2020-10-20,cdm,cpe,305,236.0
4045,-15,2020-10-20,cdm,cpe,261,199.0
4046,-10,2020-10-20,cdm,cpe,207,145.0
4047,-7,2020-10-20,cdm,cpe,176,131.0
4048,-6,2020-10-20,cdm,cpe,156,108.0
4049,-5,2020-10-20,cdm,cpe,132,92.0
4050,-3,2020-10-20,cdm,cpe,101,75.0
4051,-2,2020-10-20,cdm,cpe,74,51.0
4052,-1,2020-10-20,cdm,cpe,44,24.0
4053,-90,2020-10-21,cdm,cpe,384,424.0
4054,-60,2020-10-21,cdm,cpe,366,424.0
4055,-30,2020-10-21,cdm,cpe,300,356.0
4056,-20,2020-10-21,cdm,cpe,239,290.0
4057,-15,2020-10-21,cdm,cpe,195,246.0
4058,-10,2020-10-21,cdm,cpe,141,164.0
4059,-7,2020-10-21,cdm,cpe,124,144.0
4060,-6,2020-10-21,cdm,cpe,103,117.0
4061,-5,2020-10-21,cdm,cpe,80,74.0
4062,-3,2020-10-21,cdm,cpe,27,16.0
4063,-90,2020-10-21,cdm,cpe,437,199.0
4064,-60,2020-10-21,cdm,cpe,418,199.0
4065,-30,2020-10-21,cdm,cpe,352,182.0
4066,-20,2020-10-21,cdm,cpe,291,166.0
4067,-15,2020-10-21,cdm,cpe,247,156.0
4068,-10,2020-10-21,cdm,cpe,193,132.0
4069,-7,2020-10-21,cdm,cpe,164,116.0
4070,-6,2020-10-21,cdm,cpe,143,109.0
4071,-5,2020-10-21,cdm,cpe,120,105.0
4072,-3,2020-10-21,cdm,cpe,67,70.0
4073,-2,2020-10-21,cdm,cpe,40,45.0
4074,-90,2020-10-22,cdm,cpe,328,386.0
4075,-60,2020-10-22,cdm,cpe,309,371.0
4076,-30,2020-10-22,cdm,cpe,245,284.0
4077,-20,2020-10-22,cdm,cpe,186,232.0
4078,-15,2020-10-22,cdm,cpe,142,169.0
4079,-10,2020-10-22,cdm,cpe,99,99.0
4080,-7,2020-10-22,cdm,cpe,68,63.0
4081,-6,2020-10-22,cdm,cpe,68,63.0
4082,-5,2020-10-22,cdm,cpe,51,46.0
4083,-3,2020-10-22,cdm,cpe,51,46.0
4084,-2,2020-10-22,cdm,cpe,26,26.0
4085,-90,2020-10-22,cdm,cpe,446,357.0
4086,-60,2020-10-22,cdm,cpe,427,352.0
4087,-30,2020-10-22,cdm,cpe,361,327.0
4088,-20,2020-10-22,cdm,cpe,299,293.0
4089,-15,2020-10-22,cdm,cpe,264,264.0
4090,-10,2020-10-22,cdm,cpe,210,206.0
4091,-7,2020-10-22,cdm,cpe,179,178.0
4092,-6,2020-10-22,cdm,cpe,158,154.0
4093,-5,2020-10-22,cdm,cpe,135,126.0
4094,-3,2020-10-22,cdm,cpe,82,69.0
4095,-2,2020-10-22,cdm,cpe,44,45.0
4096,-1,2020-10-22,cdm,cpe,44,45.0
4097,-90,2020-10-23,cdm,cpe,352,434.0
4098,-60,2020-10-23,cdm,cpe,333,426.0
4099,-30,2020-10-23,cdm,cpe,246,288.0
4100,-20,2020-10-23,cdm,cpe,184,216.0
4101,-15,2020-10-23,cdm,cpe,158,175.0
4102,-10,2020-10-23,cdm,cpe,103,114.0
4103,-7,2020-10-23,cdm,cpe,65,76.0
4104,-6,2020-10-23,cdm,cpe,65,76.0
4105,-5,2020-10-23,cdm,cpe,48,60.0
4106,-3,2020-10-23,cdm,cpe,24,38.0
4107,-90,2020-10-23,cdm,cpe,345,399.0
4108,-60,2020-10-23,cdm,cpe,326,396.0
4109,-30,2020-10-23,cdm,cpe,237,274.0
4110,-20,2020-10-23,cdm,cpe,181,202.0
4111,-15,2020-10-23,cdm,cpe,137,137.0
4112,-10,2020-10-23,cdm,cpe,83,79.0
4113,-7,2020-10-23,cdm,cpe,71,73.0
4114,-6,2020-10-23,cdm,cpe,71,73.0
4115,-5,2020-10-23,cdm,cpe,54,58.0
4116,-3,2020-10-23,cdm,cpe,33,43.0
4117,-90,2020-10-24,cdm,cpe,443,537.0
4118,-60,2020-10-24,cdm,cpe,424,527.0
4119,-30,2020-10-24,cdm,cpe,327,402.0
4120,-20,2020-10-24,cdm,cpe,272,338.0
4121,-15,2020-10-24,cdm,cpe,228,270.0
4122,-10,2020-10-24,cdm,cpe,194,233.0
4123,-7,2020-10-24,cdm,cpe,155,178.0
4124,-6,2020-10-24,cdm,cpe,141,168.0
4125,-5,2020-10-24,cdm,cpe,124,138.0
4126,-3,2020-10-24,cdm,cpe,80,96.0
4127,-2,2020-10-24,cdm,cpe,55,78.0
4128,-1,2020-10-24,cdm,cpe,28,42.0
4129,-90,2020-10-24,cdm,cpe,343,369.0
4130,-60,2020-10-24,cdm,cpe,325,365.0
4131,-30,2020-10-24,cdm,cpe,227,279.0
4132,-20,2020-10-24,cdm,cpe,164,208.0
4133,-15,2020-10-24,cdm,cpe,129,155.0
4134,-10,2020-10-24,cdm,cpe,85,88.0
4135,-7,2020-10-24,cdm,cpe,68,70.0
4136,-6,2020-10-24,cdm,cpe,48,51.0
4137,-5,2020-10-24,cdm,cpe,27,21.0
4138,-90,2020-10-25,cdm,cpe,335,300.0
4139,-60,2020-10-25,cdm,cpe,317,295.0
4140,-30,2020-10-25,cdm,cpe,217,221.0
4141,-20,2020-10-25,cdm,cpe,156,135.0
4142,-15,2020-10-25,cdm,cpe,121,96.0
4143,-10,2020-10-25,cdm,cpe,78,65.0
4144,-7,2020-10-25,cdm,cpe,78,65.0
4145,-6,2020-10-25,cdm,cpe,64,63.0
4146,-5,2020-10-25,cdm,cpe,48,46.0
4147,-3,2020-10-25,cdm,cpe,16,20.0
4148,-90,2020-10-25,cdm,cpe,283,350.0
4149,-60,2020-10-25,cdm,cpe,264,347.0
4150,-30,2020-10-25,cdm,cpe,173,215.0
4151,-20,2020-10-25,cdm,cpe,111,132.0
4152,-15,2020-10-25,cdm,cpe,76,65.0
4153,-10,2020-10-25,cdm,cpe,45,42.0
4154,-7,2020-10-25,cdm,cpe,32,42.0
4155,-6,2020-10-25,cdm,cpe,32,42.0
4156,-5,2020-10-25,cdm,cpe,32,42.0
4157,-3,2020-10-25,cdm,cpe,16,26.0
4158,-2,2020-10-25,cdm,cpe,16,26.0
4159,-1,2020-10-25,cdm,cpe,16,26.0
4160,-90,2020-10-26,cdm,cpe,354,442.0
4161,-60,2020-10-26,cdm,cpe,335,422.0
4162,-30,2020-10-26,cdm,cpe,249,288.0
4163,-20,2020-10-26,cdm,cpe,187,222.0
4164,-15,2020-10-26,cdm,cpe,160,192.0
4165,-10,2020-10-26,cdm,cpe,117,116.0
4166,-7,2020-10-26,cdm,cpe,91,86.0
4167,-6,2020-10-26,cdm,cpe,77,73.0
4168,-5,2020-10-26,cdm,cpe,60,57.0
4169,-3,2020-10-26,cdm,cpe,16,13.0
4170,-2,2020-10-26,cdm,cpe,16,13.0
4171,-90,2020-10-26,cdm,cpe,433,335.0
4172,-60,2020-10-26,cdm,cpe,415,332.0
4173,-30,2020-10-26,cdm,cpe,320,259.0
4174,-20,2020-10-26,cdm,cpe,251,170.0
4175,-15,2020-10-26,cdm,cpe,216,123.0
4176,-10,2020-10-26,cdm,cpe,184,104.0
4177,-7,2020-10-26,cdm,cpe,141,64.0
4178,-6,2020-10-26,cdm,cpe,141,64.0
4179,-5,2020-10-26,cdm,cpe,124,55.0
4180,-3,2020-10-26,cdm,cpe,80,42.0
4181,-2,2020-10-26,cdm,cpe,55,30.0
4182,-1,2020-10-26,cdm,cpe,28,18.0
4183,-90,2020-10-27,cdm,cpe,364,392.0
4184,-60,2020-10-27,cdm,cpe,345,372.0
4185,-30,2020-10-27,cdm,cpe,254,268.0
4186,-20,2020-10-27,cdm,cpe,192,195.0
4187,-15,2020-10-27,cdm,cpe,157,148.0
4188,-10,2020-10-27,cdm,cpe,115,84.0
4189,-7,2020-10-27,cdm,cpe,76,46.0
4190,-6,2020-10-27,cdm,cpe,60,39.0
4191,-5,2020-10-27,cdm,cpe,44,26.0
4192,-90,2020-10-27,cdm,cpe,462,388.0
4193,-60,2020-10-27,cdm,cpe,443,386.0
4194,-30,2020-10-27,cdm,cpe,344,368.0
4195,-20,2020-10-27,cdm,cpe,278,325.0
4196,-15,2020-10-27,cdm,cpe,243,277.0
4197,-10,2020-10-27,cdm,cpe,189,212.0
4198,-7,2020-10-27,cdm,cpe,146,156.0
4199,-6,2020-10-27,cdm,cpe,125,132.0
4200,-5,2020-10-27,cdm,cpe,101,93.0
4201,-3,2020-10-27,cdm,cpe,101,93.0
4202,-2,2020-10-27,cdm,cpe,74,69.0
4203,-1,2020-10-27,cdm,cpe,44,33.0
4204,-90,2020-10-28,cdm,cpe,391,384.0
4205,-60,2020-10-28,cdm,cpe,372,375.0
4206,-30,2020-10-28,cdm,cpe,279,301.0
4207,-20,2020-10-28,cdm,cpe,217,212.0
4208,-15,2020-10-28,cdm,cpe,182,163.0
4209,-10,2020-10-28,cdm,cpe,139,108.0
4210,-7,2020-10-28,cdm,cpe,112,77.0
4211,-6,2020-10-28,cdm,cpe,97,71.0
4212,-5,2020-10-28,cdm,cpe,97,71.0
4213,-3,2020-10-28,cdm,cpe,53,42.0
4214,-2,2020-10-28,cdm,cpe,28,20.0
4215,-90,2020-10-28,cdm,cpe,508,361.0
4216,-60,2020-10-28,cdm,cpe,490,360.0
4217,-30,2020-10-28,cdm,cpe,390,318.0
4218,-20,2020-10-28,cdm,cpe,329,276.0
4219,-15,2020-10-28,cdm,cpe,285,250.0
4220,-10,2020-10-28,cdm,cpe,231,227.0
4221,-7,2020-10-28,cdm,cpe,188,180.0
4222,-6,2020-10-28,cdm,cpe,188,180.0
4223,-5,2020-10-28,cdm,cpe,165,161.0
4224,-3,2020-10-28,cdm,cpe,112,114.0
4225,-2,2020-10-28,cdm,cpe,84,87.0
4226,-1,2020-10-28,cdm,cpe,44,49.0
4227,-90,2020-10-29,cdm,cpe,368,288.0
4228,-60,2020-10-29,cdm,cpe,349,268.0
4229,-30,2020-10-29,cdm,cpe,249,200.0
4230,-20,2020-10-29,cdm,cpe,187,147.0
4231,-15,2020-10-29,cdm,cpe,152,112.0
4232,-10,2020-10-29,cdm,cpe,110,54.0
4233,-7,2020-10-29,cdm,cpe,83,37.0
4234,-6,2020-10-29,cdm,cpe,68,24.0
4235,-5,2020-10-29,cdm,cpe,68,24.0
4236,-3,2020-10-29,cdm,cpe,24,11.0
4237,-90,2020-10-29,cdm,cpe,407,412.0
4238,-60,2020-10-29,cdm,cpe,389,407.0
4239,-30,2020-10-29,cdm,cpe,289,316.0
4240,-20,2020-10-29,cdm,cpe,229,259.0
4241,-15,2020-10-29,cdm,cpe,185,199.0
4242,-10,2020-10-29,cdm,cpe,140,167.0
4243,-7,2020-10-29,cdm,cpe,96,106.0
4244,-6,2020-10-29,cdm,cpe,76,85.0
4245,-5,2020-10-29,cdm,cpe,53,54.0
4246,-90,2020-10-30,cdm,cpe,389,407.0
4247,-60,2020-10-30,cdm,cpe,371,391.0
4248,-30,2020-10-30,cdm,cpe,277,268.0
4249,-20,2020-10-30,cdm,cpe,221,211.0
4250,-15,2020-10-30,cdm,cpe,177,174.0
4251,-10,2020-10-30,cdm,cpe,123,145.0
4252,-7,2020-10-30,cdm,cpe,84,118.0
4253,-6,2020-10-30,cdm,cpe,70,106.0
4254,-5,2020-10-30,cdm,cpe,53,88.0
4255,-3,2020-10-30,cdm,cpe,32,68.0
4256,-2,2020-10-30,cdm,cpe,16,58.0
4257,-90,2020-10-30,cdm,cpe,434,351.0
4258,-60,2020-10-30,cdm,cpe,416,346.0
4259,-30,2020-10-30,cdm,cpe,317,244.0
4260,-20,2020-10-30,cdm,cpe,248,157.0
4261,-15,2020-10-30,cdm,cpe,221,124.0
4262,-10,2020-10-30,cdm,cpe,167,97.0
4263,-7,2020-10-30,cdm,cpe,127,78.0
4264,-6,2020-10-30,cdm,cpe,112,70.0
4265,-5,2020-10-30,cdm,cpe,95,60.0
4266,-3,2020-10-30,cdm,cpe,51,46.0
4267,-2,2020-10-30,cdm,cpe,26,32.0
4268,-90,2020-10-31,cdm,cpe,369,433.0
4269,-60,2020-10-31,cdm,cpe,351,400.0
4270,-30,2020-10-31,cdm,cpe,268,230.0
4271,-20,2020-10-31,cdm,cpe,199,154.0
4272,-15,2020-10-31,cdm,cpe,155,121.0
4273,-10,2020-10-31,cdm,cpe,101,88.0
4274,-7,2020-10-31,cdm,cpe,62,56.0
4275,-6,2020-10-31,cdm,cpe,48,44.0
4276,-5,2020-10-31,cdm,cpe,32,30.0
4277,-3,2020-10-31,cdm,cpe,16,22.0
4278,-90,2020-10-31,cdm,cpe,323,309.0
4279,-60,2020-10-31,cdm,cpe,304,305.0
4280,-30,2020-10-31,cdm,cpe,210,205.0
4281,-20,2020-10-31,cdm,cpe,154,134.0
4282,-15,2020-10-31,cdm,cpe,128,104.0
4283,-10,2020-10-31,cdm,cpe,86,63.0
4284,-7,2020-10-31,cdm,cpe,59,40.0
4285,-6,2020-10-31,cdm,cpe,45,33.0
4286,-5,2020-10-31,cdm,cpe,28,25.0
4287,-3,2020-10-31,cdm,cpe,28,25.0
4288,-2,2020-10-31,cdm,cpe,28,25.0
4289,-1,2020-10-31,cdm,cpe,28,25.0
4290,-90,2020-10-16,bb,rb,350,526.0
4291,-60,2020-10-16,bb,rb,332,520.0
4292,-30,2020-10-16,bb,rb,267,466.0
4293,-20,2020-10-16,bb,rb,203,360.0
4294,-15,2020-10-16,bb,rb,167,316.0
4295,-10,2020-10-16,bb,rb,113,208.0
4296,-7,2020-10-16,bb,rb,69,139.0
4297,-6,2020-10-16,bb,rb,48,103.0
4298,-5,2020-10-16,bb,rb,25,64.0
4299,-90,2020-10-17,bb,rb,353,493.0
4300,-60,2020-10-17,bb,rb,335,490.0
4301,-30,2020-10-17,bb,rb,267,441.0
4302,-20,2020-10-17,bb,rb,203,355.0
4303,-15,2020-10-17,bb,rb,159,288.0
4304,-10,2020-10-17,bb,rb,105,173.0
4305,-7,2020-10-17,bb,rb,75,135.0
4306,-6,2020-10-17,bb,rb,75,135.0
4307,-5,2020-10-17,bb,rb,75,135.0
4308,-3,2020-10-17,bb,rb,75,135.0
4309,-2,2020-10-17,bb,rb,37,79.0
4310,-90,2020-10-17,bb,rb,378,261.0
4311,-60,2020-10-17,bb,rb,359,259.0
4312,-30,2020-10-17,bb,rb,294,217.0
4313,-20,2020-10-17,bb,rb,230,170.0
4314,-15,2020-10-17,bb,rb,186,136.0
4315,-10,2020-10-17,bb,rb,132,101.0
4316,-7,2020-10-17,bb,rb,88,63.0
4317,-6,2020-10-17,bb,rb,88,63.0
4318,-5,2020-10-17,bb,rb,88,63.0
4319,-3,2020-10-17,bb,rb,88,63.0
4320,-2,2020-10-17,bb,rb,88,63.0
4321,-1,2020-10-17,bb,rb,50,38.0
4322,-90,2020-10-18,bb,rb,336,404.0
4323,-60,2020-10-18,bb,rb,318,396.0
